timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1617205791757,3,HTTP Request,200,,LOAD 2-2,text,true,,329,124,20,20,http://localhost:8080/todolist,3,0,1
1617205791757,3,HTTP Request,200,,LOAD 2-9,text,true,,329,124,20,20,http://localhost:8080/todolist,3,0,1
1617205791805,5,HTTP Request,200,,LOAD 2-11,text,true,,329,124,20,20,http://localhost:8080/todolist,5,0,0
1617205791805,5,HTTP Request,200,,LOAD 2-4,text,true,,329,124,20,20,http://localhost:8080/todolist,5,0,0
1617205791836,6,HTTP Request,200,,LOAD 2-13,text,true,,329,124,20,20,http://localhost:8080/todolist,6,0,0
1617205791836,6,HTTP Request,200,,LOAD 2-20,text,true,,329,124,20,20,http://localhost:8080/todolist,6,0,0
1617205791836,6,HTTP Request,200,,LOAD 2-6,text,true,,329,124,20,20,http://localhost:8080/todolist,6,0,0
1617205791867,6,HTTP Request,200,,LOAD 2-15,text,true,,329,124,20,20,http://localhost:8080/todolist,6,0,0
1617205791867,6,HTTP Request,200,,LOAD 2-8,text,true,,329,124,20,20,http://localhost:8080/todolist,6,0,0
1617205791898,6,HTTP Request,200,,LOAD 2-10,text,true,,329,124,20,20,http://localhost:8080/todolist,6,0,1
1617205791914,5,HTTP Request,200,,LOAD 2-1,text,true,,329,124,20,20,http://localhost:8080/todolist,5,0,1
1617205791946,3,HTTP Request,200,,LOAD 2-3,text,true,,329,124,20,20,http://localhost:8080/todolist,3,0,0
1617205791946,3,HTTP Request,200,,LOAD 2-17,text,true,,329,124,20,20,http://localhost:8080/todolist,3,0,0
1617205791946,3,HTTP Request,200,,LOAD 2-19,text,true,,329,124,20,20,http://localhost:8080/todolist,3,0,0
1617205791961,4,HTTP Request,200,,LOAD 2-12,text,true,,329,124,20,20,http://localhost:8080/todolist,4,0,1
1617205791977,2,HTTP Request,200,,LOAD 2-5,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,0
1617205791977,2,HTTP Request,200,,LOAD 2-14,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,0
1617205792022,5,HTTP Request,200,,LOAD 2-16,text,true,,329,124,20,20,http://localhost:8080/todolist,5,0,0
1617205792022,5,HTTP Request,200,,LOAD 2-7,text,true,,329,124,20,20,http://localhost:8080/todolist,5,0,0
1617205792053,5,HTTP Request,200,,LOAD 2-18,text,true,,329,124,20,20,http://localhost:8080/todolist,5,0,0
1617205792068,2,HTTP Request,200,,LOAD 2-9,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,0
1617205792068,2,HTTP Request,200,,LOAD 2-2,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,0
1617205792116,5,HTTP Request,200,,LOAD 2-11,text,true,,329,124,20,20,http://localhost:8080/todolist,5,0,0
1617205792116,5,HTTP Request,200,,LOAD 2-4,text,true,,329,124,20,20,http://localhost:8080/todolist,5,0,0
1617205792146,3,HTTP Request,200,,LOAD 2-6,text,true,,329,124,20,20,http://localhost:8080/todolist,3,0,0
1617205792146,3,HTTP Request,200,,LOAD 2-20,text,true,,329,124,20,20,http://localhost:8080/todolist,3,0,0
1617205792146,3,HTTP Request,200,,LOAD 2-13,text,true,,329,124,20,20,http://localhost:8080/todolist,3,0,0
1617205792176,3,HTTP Request,200,,LOAD 2-8,text,true,,329,124,20,20,http://localhost:8080/todolist,3,0,1
1617205792176,3,HTTP Request,200,,LOAD 2-15,text,true,,329,124,20,20,http://localhost:8080/todolist,3,0,1
1617205792209,4,HTTP Request,200,,LOAD 2-10,text,true,,329,124,20,20,http://localhost:8080/todolist,4,0,0
1617205792225,2,HTTP Request,200,,LOAD 2-1,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,0
1617205792257,3,HTTP Request,200,,LOAD 2-17,text,true,,329,124,20,20,http://localhost:8080/todolist,3,0,0
1617205792256,4,HTTP Request,200,,LOAD 2-3,text,true,,329,124,20,20,http://localhost:8080/todolist,4,0,1
1617205792256,4,HTTP Request,200,,LOAD 2-19,text,true,,329,124,20,20,http://localhost:8080/todolist,4,0,1
1617205792272,5,HTTP Request,200,,LOAD 2-12,text,true,,329,124,20,20,http://localhost:8080/todolist,5,0,1
1617205792288,3,HTTP Request,200,,LOAD 2-5,text,true,,329,124,20,20,http://localhost:8080/todolist,3,0,0
1617205792288,3,HTTP Request,200,,LOAD 2-14,text,true,,329,124,20,20,http://localhost:8080/todolist,3,0,0
1617205792335,5,HTTP Request,200,,LOAD 2-7,text,true,,329,124,20,20,http://localhost:8080/todolist,5,0,0
1617205792335,5,HTTP Request,200,,LOAD 2-16,text,true,,329,124,20,20,http://localhost:8080/todolist,5,0,0
1617205792366,5,HTTP Request,200,,LOAD 2-18,text,true,,329,124,20,20,http://localhost:8080/todolist,5,0,0
1617205792381,2,HTTP Request,200,,LOAD 2-9,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,0
1617205792381,2,HTTP Request,200,,LOAD 2-2,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,0
1617205792427,2,HTTP Request,200,,LOAD 2-11,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,1
1617205792427,2,HTTP Request,200,,LOAD 2-4,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,1
1617205792459,3,HTTP Request,200,,LOAD 2-6,text,true,,329,124,20,20,http://localhost:8080/todolist,3,0,1
1617205792459,3,HTTP Request,200,,LOAD 2-13,text,true,,329,124,20,20,http://localhost:8080/todolist,3,0,1
1617205792459,3,HTTP Request,200,,LOAD 2-20,text,true,,329,124,20,20,http://localhost:8080/todolist,3,0,1
1617205792491,3,HTTP Request,200,,LOAD 2-8,text,true,,329,124,20,20,http://localhost:8080/todolist,3,0,1
1617205792491,3,HTTP Request,200,,LOAD 2-15,text,true,,329,124,20,20,http://localhost:8080/todolist,3,0,1
1617205792522,2,HTTP Request,200,,LOAD 2-10,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,1
1617205792537,4,HTTP Request,200,,LOAD 2-1,text,true,,329,124,20,20,http://localhost:8080/todolist,4,0,1
1617205792568,6,HTTP Request,200,,LOAD 2-19,text,true,,329,124,20,20,http://localhost:8080/todolist,6,0,1
1617205792568,6,HTTP Request,200,,LOAD 2-3,text,true,,329,124,20,20,http://localhost:8080/todolist,6,0,1
1617205792568,6,HTTP Request,200,,LOAD 2-17,text,true,,329,124,20,20,http://localhost:8080/todolist,6,0,1
1617205792584,2,HTTP Request,200,,LOAD 2-12,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,0
1617205792599,2,HTTP Request,200,,LOAD 2-5,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,1
1617205792599,2,HTTP Request,200,,LOAD 2-14,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,1
1617205792645,3,HTTP Request,200,,LOAD 2-16,text,true,,329,124,20,20,http://localhost:8080/todolist,3,0,1
1617205792645,3,HTTP Request,200,,LOAD 2-7,text,true,,329,124,20,20,http://localhost:8080/todolist,3,0,1
1617205792676,2,HTTP Request,200,,LOAD 2-18,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,0
1617205792692,2,HTTP Request,200,,LOAD 2-2,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,0
1617205792692,2,HTTP Request,200,,LOAD 2-9,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,0
1617205792738,2,HTTP Request,200,,LOAD 2-11,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,0
1617205792738,2,HTTP Request,200,,LOAD 2-4,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,0
1617205792769,3,HTTP Request,200,,LOAD 2-20,text,true,,329,124,20,20,http://localhost:8080/todolist,3,0,1
1617205792769,3,HTTP Request,200,,LOAD 2-13,text,true,,329,124,20,20,http://localhost:8080/todolist,3,0,1
1617205792769,3,HTTP Request,200,,LOAD 2-6,text,true,,329,124,20,20,http://localhost:8080/todolist,3,0,1
1617205792800,5,HTTP Request,200,,LOAD 2-15,text,true,,329,124,20,20,http://localhost:8080/todolist,5,0,0
1617205792800,5,HTTP Request,200,,LOAD 2-8,text,true,,329,124,20,20,http://localhost:8080/todolist,5,0,0
1617205792830,2,HTTP Request,200,,LOAD 2-10,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,1
1617205792846,4,HTTP Request,200,,LOAD 2-1,text,true,,329,124,20,20,http://localhost:8080/todolist,4,0,0
1617205792878,6,HTTP Request,200,,LOAD 2-3,text,true,,329,124,20,20,http://localhost:8080/todolist,5,0,0
1617205792878,6,HTTP Request,200,,LOAD 2-17,text,true,,329,124,20,20,http://localhost:8080/todolist,5,0,0
1617205792878,6,HTTP Request,200,,LOAD 2-19,text,true,,329,124,20,20,http://localhost:8080/todolist,5,0,0
1617205792893,2,HTTP Request,200,,LOAD 2-12,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,1
1617205792909,3,HTTP Request,200,,LOAD 2-5,text,true,,329,124,20,20,http://localhost:8080/todolist,3,0,1
1617205792909,3,HTTP Request,200,,LOAD 2-14,text,true,,329,124,20,20,http://localhost:8080/todolist,3,0,1
1617205792957,2,HTTP Request,200,,LOAD 2-7,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,0
1617205792957,2,HTTP Request,200,,LOAD 2-16,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,0
1617205792987,1,HTTP Request,200,,LOAD 2-18,text,true,,329,124,20,20,http://localhost:8080/todolist,1,0,0
1617205793003,3,HTTP Request,200,,LOAD 2-9,text,true,,329,124,20,20,http://localhost:8080/todolist,3,0,0
1617205793003,3,HTTP Request,200,,LOAD 2-2,text,true,,329,124,20,20,http://localhost:8080/todolist,3,0,0
1617205793050,5,HTTP Request,200,,LOAD 2-4,text,true,,329,124,20,20,http://localhost:8080/todolist,5,0,0
1617205793050,5,HTTP Request,200,,LOAD 2-11,text,true,,329,124,20,20,http://localhost:8080/todolist,5,0,0
1617205793081,2,HTTP Request,200,,LOAD 2-6,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,0
1617205793081,2,HTTP Request,200,,LOAD 2-13,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,0
1617205793081,2,HTTP Request,200,,LOAD 2-20,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,0
1617205793112,2,HTTP Request,200,,LOAD 2-15,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,0
1617205793112,2,HTTP Request,200,,LOAD 2-8,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,0
1617205793143,2,HTTP Request,200,,LOAD 2-10,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,0
1617205793159,3,HTTP Request,200,,LOAD 2-1,text,true,,329,124,20,20,http://localhost:8080/todolist,3,0,0
1617205793190,6,HTTP Request,200,,LOAD 2-3,text,true,,329,124,20,20,http://localhost:8080/todolist,6,0,0
1617205793190,6,HTTP Request,200,,LOAD 2-17,text,true,,329,124,20,20,http://localhost:8080/todolist,6,0,0
1617205793190,6,HTTP Request,200,,LOAD 2-19,text,true,,329,124,20,20,http://localhost:8080/todolist,6,0,0
1617205793205,2,HTTP Request,200,,LOAD 2-12,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,0
1617205793220,2,HTTP Request,200,,LOAD 2-5,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,0
1617205793220,2,HTTP Request,200,,LOAD 2-14,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,0
1617205793268,5,HTTP Request,200,,LOAD 2-16,text,true,,329,124,20,20,http://localhost:8080/todolist,5,0,0
1617205793268,5,HTTP Request,200,,LOAD 2-7,text,true,,329,124,20,20,http://localhost:8080/todolist,5,0,0
1617205793300,2,HTTP Request,200,,LOAD 2-18,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,0
1617205793316,4,HTTP Request,200,,LOAD 2-2,text,true,,329,124,20,20,http://localhost:8080/todolist,4,0,0
1617205793316,4,HTTP Request,200,,LOAD 2-9,text,true,,329,124,20,20,http://localhost:8080/todolist,4,0,0
1617205793364,5,HTTP Request,200,,LOAD 2-11,text,true,,329,124,20,20,http://localhost:8080/todolist,5,0,0
1617205793364,5,HTTP Request,200,,LOAD 2-4,text,true,,329,124,20,20,http://localhost:8080/todolist,5,0,1
1617205793395,3,HTTP Request,200,,LOAD 2-20,text,true,,329,124,20,20,http://localhost:8080/todolist,3,0,1
1617205793395,3,HTTP Request,200,,LOAD 2-6,text,true,,329,124,20,20,http://localhost:8080/todolist,3,0,1
1617205793395,3,HTTP Request,200,,LOAD 2-13,text,true,,329,124,20,20,http://localhost:8080/todolist,3,0,1
1617205793426,2,HTTP Request,200,,LOAD 2-8,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,0
1617205793426,2,HTTP Request,200,,LOAD 2-15,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,0
1617205793458,3,HTTP Request,200,,LOAD 2-10,text,true,,329,124,20,20,http://localhost:8080/todolist,3,0,0
1617205793473,2,HTTP Request,200,,LOAD 2-1,text,true,,329,124,20,20,http://localhost:8080/todolist,1,0,0
1617205793504,6,HTTP Request,200,,LOAD 2-3,text,true,,329,124,20,20,http://localhost:8080/todolist,6,0,0
1617205793504,6,HTTP Request,200,,LOAD 2-19,text,true,,329,124,20,20,http://localhost:8080/todolist,6,0,0
1617205793504,6,HTTP Request,200,,LOAD 2-17,text,true,,329,124,20,20,http://localhost:8080/todolist,6,0,0
1617205793520,2,HTTP Request,200,,LOAD 2-12,text,true,,329,124,20,20,http://localhost:8080/todolist,1,0,0
1617205793535,2,HTTP Request,200,,LOAD 2-5,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,0
1617205793535,2,HTTP Request,200,,LOAD 2-14,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,0
1617205793581,2,HTTP Request,200,,LOAD 2-16,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,0
1617205793581,2,HTTP Request,200,,LOAD 2-7,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,0
1617205793612,2,HTTP Request,200,,LOAD 2-18,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,0
1617205793628,4,HTTP Request,200,,LOAD 2-9,text,true,,329,124,20,20,http://localhost:8080/todolist,4,0,1
1617205793628,4,HTTP Request,200,,LOAD 2-2,text,true,,329,124,20,20,http://localhost:8080/todolist,4,0,0
1617205793676,2,HTTP Request,200,,LOAD 2-11,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,0
1617205793676,2,HTTP Request,200,,LOAD 2-4,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,0
1617205793707,4,HTTP Request,200,,LOAD 2-20,text,true,,329,124,20,20,http://localhost:8080/todolist,4,0,0
1617205793707,4,HTTP Request,200,,LOAD 2-6,text,true,,329,124,20,20,http://localhost:8080/todolist,4,0,0
1617205793707,4,HTTP Request,200,,LOAD 2-13,text,true,,329,124,20,20,http://localhost:8080/todolist,4,0,0
1617205793737,2,HTTP Request,200,,LOAD 2-8,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,0
1617205793737,2,HTTP Request,200,,LOAD 2-15,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,1
1617205793767,2,HTTP Request,200,,LOAD 2-10,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,1
1617205793783,3,HTTP Request,200,,LOAD 2-1,text,true,,329,124,20,20,http://localhost:8080/todolist,3,0,0
1617205793814,5,HTTP Request,200,,LOAD 2-19,text,true,,329,124,20,20,http://localhost:8080/todolist,5,0,0
1617205793814,5,HTTP Request,200,,LOAD 2-17,text,true,,329,124,20,20,http://localhost:8080/todolist,5,0,0
1617205793814,5,HTTP Request,200,,LOAD 2-3,text,true,,329,124,20,20,http://localhost:8080/todolist,5,0,0
1617205793829,2,HTTP Request,200,,LOAD 2-12,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,0
1617205793845,4,HTTP Request,200,,LOAD 2-5,text,true,,329,124,20,20,http://localhost:8080/todolist,4,0,0
1617205793845,4,HTTP Request,200,,LOAD 2-14,text,true,,329,124,20,20,http://localhost:8080/todolist,4,0,0
1617205793892,2,HTTP Request,200,,LOAD 2-16,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,1
1617205793892,2,HTTP Request,200,,LOAD 2-7,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,1
1617205793924,2,HTTP Request,200,,LOAD 2-18,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,1
1617205793940,4,HTTP Request,200,,LOAD 2-9,text,true,,329,124,20,20,http://localhost:8080/todolist,4,0,1
1617205793940,4,HTTP Request,200,,LOAD 2-2,text,true,,329,124,20,20,http://localhost:8080/todolist,4,0,1
1617205793987,5,HTTP Request,200,,LOAD 2-11,text,true,,329,124,20,20,http://localhost:8080/todolist,5,0,0
1617205793987,5,HTTP Request,200,,LOAD 2-4,text,true,,329,124,20,20,http://localhost:8080/todolist,5,0,0
1617205794018,2,HTTP Request,200,,LOAD 2-6,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,0
1617205794018,2,HTTP Request,200,,LOAD 2-13,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,0
1617205794018,2,HTTP Request,200,,LOAD 2-20,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,0
1617205794050,2,HTTP Request,200,,LOAD 2-15,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,0
1617205794050,2,HTTP Request,200,,LOAD 2-8,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,0
1617205794081,3,HTTP Request,200,,LOAD 2-10,text,true,,329,124,20,20,http://localhost:8080/todolist,3,0,0
1617205794096,1,HTTP Request,200,,LOAD 2-1,text,true,,329,124,20,20,http://localhost:8080/todolist,1,0,0
1617205794128,6,HTTP Request,200,,LOAD 2-19,text,true,,329,124,20,20,http://localhost:8080/todolist,6,0,0
1617205794128,6,HTTP Request,200,,LOAD 2-17,text,true,,329,124,20,20,http://localhost:8080/todolist,6,0,0
1617205794128,6,HTTP Request,200,,LOAD 2-3,text,true,,329,124,20,20,http://localhost:8080/todolist,6,0,0
1617205794144,1,HTTP Request,200,,LOAD 2-12,text,true,,329,124,20,20,http://localhost:8080/todolist,1,0,0
1617205794159,2,HTTP Request,200,,LOAD 2-5,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,0
1617205794159,2,HTTP Request,200,,LOAD 2-14,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,0
1617205794205,2,HTTP Request,200,,LOAD 2-16,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,0
1617205794205,2,HTTP Request,200,,LOAD 2-7,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,0
1617205794237,2,HTTP Request,200,,LOAD 2-18,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,0
1617205794252,4,HTTP Request,200,,LOAD 2-9,text,true,,329,124,20,20,http://localhost:8080/todolist,4,0,0
1617205794252,4,HTTP Request,200,,LOAD 2-2,text,true,,329,124,20,20,http://localhost:8080/todolist,4,0,0
1617205794299,2,HTTP Request,200,,LOAD 2-4,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,0
1617205794299,2,HTTP Request,200,,LOAD 2-11,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,0
1617205794330,2,HTTP Request,200,,LOAD 2-6,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,0
1617205794330,2,HTTP Request,200,,LOAD 2-13,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,0
1617205794330,2,HTTP Request,200,,LOAD 2-20,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,0
1617205794362,2,HTTP Request,200,,LOAD 2-8,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,0
1617205794362,2,HTTP Request,200,,LOAD 2-15,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,0
1617205794393,2,HTTP Request,200,,LOAD 2-10,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,0
1617205794409,3,HTTP Request,200,,LOAD 2-1,text,true,,329,124,20,20,http://localhost:8080/todolist,3,0,0
1617205794440,6,HTTP Request,200,,LOAD 2-19,text,true,,329,124,20,20,http://localhost:8080/todolist,6,0,0
1617205794440,6,HTTP Request,200,,LOAD 2-3,text,true,,329,124,20,20,http://localhost:8080/todolist,6,0,0
1617205794440,6,HTTP Request,200,,LOAD 2-17,text,true,,329,124,20,20,http://localhost:8080/todolist,6,0,0
1617205794456,2,HTTP Request,200,,LOAD 2-12,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,0
1617205794472,2,HTTP Request,200,,LOAD 2-14,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,0
1617205794472,2,HTTP Request,200,,LOAD 2-5,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,0
1617205794520,2,HTTP Request,200,,LOAD 2-16,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,0
1617205794520,2,HTTP Request,200,,LOAD 2-7,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,1
1617205794552,2,HTTP Request,200,,LOAD 2-18,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,0
1617205794568,4,HTTP Request,200,,LOAD 2-9,text,true,,329,124,20,20,http://localhost:8080/todolist,4,0,1
1617205794568,4,HTTP Request,200,,LOAD 2-2,text,true,,329,124,20,20,http://localhost:8080/todolist,4,0,1
1617205794615,3,HTTP Request,200,,LOAD 2-4,text,true,,329,124,20,20,http://localhost:8080/todolist,3,0,1
1617205794616,2,HTTP Request,200,,LOAD 2-11,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,0
1617205794647,2,HTTP Request,200,,LOAD 2-20,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,0
1617205794647,2,HTTP Request,200,,LOAD 2-6,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,0
1617205794647,2,HTTP Request,200,,LOAD 2-13,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,0
1617205794677,2,HTTP Request,200,,LOAD 2-8,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,0
1617205794677,2,HTTP Request,200,,LOAD 2-15,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,0
1617205794709,5,HTTP Request,200,,LOAD 2-10,text,true,,329,124,20,20,http://localhost:8080/todolist,5,0,0
1617205794725,1,HTTP Request,200,,LOAD 2-1,text,true,,329,124,20,20,http://localhost:8080/todolist,1,0,0
1617205794757,2,HTTP Request,200,,LOAD 2-17,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,0
1617205794757,2,HTTP Request,200,,LOAD 2-19,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,0
1617205794757,2,HTTP Request,200,,LOAD 2-3,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,0
1617205794772,4,HTTP Request,200,,LOAD 2-12,text,true,,329,124,20,20,http://localhost:8080/todolist,4,0,1
1617205794789,2,HTTP Request,200,,LOAD 2-5,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,0
1617205794789,2,HTTP Request,200,,LOAD 2-14,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,0
1617205794835,5,HTTP Request,200,,LOAD 2-7,text,true,,329,124,20,20,http://localhost:8080/todolist,5,0,0
1617205794835,5,HTTP Request,200,,LOAD 2-16,text,true,,329,124,20,20,http://localhost:8080/todolist,5,0,0
1617205794867,5,HTTP Request,200,,LOAD 2-18,text,true,,329,124,20,20,http://localhost:8080/todolist,5,0,0
1617205794883,2,HTTP Request,200,,LOAD 2-2,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,0
1617205794883,2,HTTP Request,200,,LOAD 2-9,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,0
1617205794929,5,HTTP Request,200,,LOAD 2-11,text,true,,329,124,20,20,http://localhost:8080/todolist,5,0,1
1617205794929,5,HTTP Request,200,,LOAD 2-4,text,true,,329,124,20,20,http://localhost:8080/todolist,5,0,1
1617205794960,6,HTTP Request,200,,LOAD 2-20,text,true,,329,124,20,20,http://localhost:8080/todolist,6,0,1
1617205794960,6,HTTP Request,200,,LOAD 2-6,text,true,,329,124,20,20,http://localhost:8080/todolist,6,0,0
1617205794960,6,HTTP Request,200,,LOAD 2-13,text,true,,329,124,20,20,http://localhost:8080/todolist,6,0,0
1617205794991,6,HTTP Request,200,,LOAD 2-8,text,true,,329,124,20,20,http://localhost:8080/todolist,6,0,1
1617205794991,6,HTTP Request,200,,LOAD 2-15,text,true,,329,124,20,20,http://localhost:8080/todolist,6,0,1
1617205795021,2,HTTP Request,200,,LOAD 2-10,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,0
1617205795036,4,HTTP Request,200,,LOAD 2-1,text,true,,329,124,20,20,http://localhost:8080/todolist,4,0,0
1617205795067,2,HTTP Request,200,,LOAD 2-19,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,1
1617205795067,2,HTTP Request,200,,LOAD 2-3,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,1
1617205795067,3,HTTP Request,200,,LOAD 2-17,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,1
1617205795083,4,HTTP Request,200,,LOAD 2-12,text,true,,329,124,20,20,http://localhost:8080/todolist,4,0,0
1617205795098,2,HTTP Request,200,,LOAD 2-5,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,0
1617205795098,2,HTTP Request,200,,LOAD 2-14,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,1
1617205795144,3,HTTP Request,200,,LOAD 2-7,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,1
1617205795145,2,HTTP Request,200,,LOAD 2-16,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,0
1617205795177,4,HTTP Request,200,,LOAD 2-18,text,true,,329,124,20,20,http://localhost:8080/todolist,3,0,0
1617205795193,2,HTTP Request,200,,LOAD 2-2,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,0
1617205795193,2,HTTP Request,200,,LOAD 2-9,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,0
1617205795240,2,HTTP Request,200,,LOAD 2-4,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,0
1617205795240,2,HTTP Request,200,,LOAD 2-11,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,0
1617205795272,3,HTTP Request,200,,LOAD 2-6,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,1
1617205795272,3,HTTP Request,200,,LOAD 2-20,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,1
1617205795272,3,HTTP Request,200,,LOAD 2-13,text,true,,329,124,20,20,http://localhost:8080/todolist,3,0,1
1617205795305,2,HTTP Request,200,,LOAD 2-8,text,true,,329,124,20,20,http://localhost:8080/todolist,1,0,0
1617205795304,3,HTTP Request,200,,LOAD 2-15,text,true,,329,124,20,20,http://localhost:8080/todolist,3,0,1
1617205795336,2,HTTP Request,200,,LOAD 2-10,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,0
1617205795352,3,HTTP Request,200,,LOAD 2-1,text,true,,329,124,20,20,http://localhost:8080/todolist,3,0,1
1617205795383,6,HTTP Request,200,,LOAD 2-3,text,true,,329,124,20,20,http://localhost:8080/todolist,6,0,1
1617205795383,6,HTTP Request,200,,LOAD 2-17,text,true,,329,124,20,20,http://localhost:8080/todolist,6,0,1
1617205795383,6,HTTP Request,200,,LOAD 2-19,text,true,,329,124,20,20,http://localhost:8080/todolist,6,0,1
1617205795399,2,HTTP Request,200,,LOAD 2-12,text,true,,329,124,20,20,http://localhost:8080/todolist,2,0,0
